order:    [ 5 1 2 4 7 3 0 10 11 15 14 13 17 16 9 6 8 12 ]
d_7_3=2.199869064885 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.199869064885 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.200069265085 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.200069265085 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.200269465285 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.200269465285 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.200469665485 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.200469665485 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.200669865686 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.200669865686 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.200870065886 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.200870065886 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.201070266086 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.201070266086 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.201270466286 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.201270466286 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.201470666486 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.201470666486 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.201670866687 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.201670866687 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.201871066887 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.201871066887 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.202071267087 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.202071267087 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.202271467287 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.202271467287 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.202471667487 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.202471667487 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.202671867688 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.202671867688 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.202872067888 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.202872067888 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.203072268088 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.203072268088 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.203272468288 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.203272468288 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.203472668488 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.203472668488 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.203672868689 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.203672868689 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.203873068889 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.203873068889 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.204073269089 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.204073269089 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.204273469289 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.204273469289 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.204473669489 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.204473669489 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.204673869690 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.204673869690 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.204874069890 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.204874069890 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.205074270090 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.205074270090 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.205274470290 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.205274470290 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.205474670490 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.205474670490 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.205674870691 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.205674870691 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.205875070891 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.205875070891 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.206075271091 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.206075271091 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.206275471291 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.206275471291 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.206475671491 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.206475671491 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.206675871692 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.206675871692 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.206876071892 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.206876071892 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.207076272092 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.207076272092 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.207276472292 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.207276472292 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.207476672492 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.207476672492 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.207676872693 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.207676872693 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.207877072893 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.207877072893 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.208077273093 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.208077273093 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.208277473293 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.208277473293 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.208477673493 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.208477673493 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.208677873694 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.208677873694 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.208878073894 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.208878073894 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.209078274094 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.209078274094 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.209278474294 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.209278474294 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.209478674494 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.209478674494 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.209678874695 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.209678874695 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.209879074895 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.209879074895 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.210079275095 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.210079275095 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.210279475295 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.210279475295 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.210479675495 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.210479675495 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.210679875696 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.210679875696 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.210880075896 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.210880075896 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.211080276096 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.211080276096 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.211280476296 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.211280476296 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.211480676496 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.211480676496 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.211680876697 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.211680876697 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.211881076897 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.211881076897 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.212081277097 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.212081277097 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.212281477297 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.212281477297 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.212481677497 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.212481677497 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.212681877698 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.212681877698 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.212882077898 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.212882077898 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.213082278098 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.213082278098 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.213282478298 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.213282478298 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.213482678498 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.213482678498 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.213682878699 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.213682878699 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.213883078899 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.213883078899 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.214083279099 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.214083279099 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.214283479299 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.214283479299 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.214483679499 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.214483679499 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.214683879700 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.214683879700 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.214884079900 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.214884079900 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.215084280100 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.215084280100 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.215284480300 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.215284480300 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.215484680501 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.215484680501 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.215684880701 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.215684880701 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.215885080901 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.215885080901 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.216085281101 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.216085281101 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.216285481301 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.216285481301 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.216485681502 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.216485681502 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.216685881702 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.216685881702 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.216886081902 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.216886081902 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.217086282102 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.217086282102 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.217286482302 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.217286482302 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.217486682503 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.217486682503 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.217686882703 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.217686882703 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.217887082903 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.217887082903 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.218087283103 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.218087283103 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.218287483303 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.218287483303 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.218487683504 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.218487683504 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.218687883704 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.218687883704 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.218888083904 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.218888083904 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.219088284104 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.219088284104 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.219288484304 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.219288484304 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.219488684505 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.219488684505 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.219688884705 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.219688884705 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.219889084905 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.219889084905 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.220089285105 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.220089285105 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.220289485305 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.220289485305 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.220489685506 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.220489685506 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.220689885706 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.220689885706 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.220890085906 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.220890085906 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.221090286106 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.221090286106 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.221290486306 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.221290486306 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.221490686507 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.221490686507 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.221690886707 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.221690886707 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.221891086907 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.221891086907 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.222091287107 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.222091287107 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.222291487307 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]
2.222291487307 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]

d_7_3=2.222491687508 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > < ]
2.222491687508 s=[ 0 0 0 0 - - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.136005201021 s=[ 0 0 0 1 + + 0 1 1 0 0 1 > > 1 1 > < ]
2.136005201021 s=[ 0 0 0 1 + + 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.136005201021 s=[ 0 0 0 1 + - 0 1 1 0 0 1 > > 1 1 > < ]
2.136005201021 s=[ 0 0 0 1 + - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.136205401221 s=[ 0 0 0 1 + + 0 1 1 0 0 1 > > 1 1 > < ]
2.136205401221 s=[ 0 0 0 1 + + 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.136205401221 s=[ 0 0 0 1 + - 0 1 1 0 0 1 > > 1 1 > < ]
2.136205401221 s=[ 0 0 0 1 + - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.136405601421 s=[ 0 0 0 1 + + 0 1 1 0 0 1 > > 1 1 > < ]
2.136405601421 s=[ 0 0 0 1 + + 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.136405601421 s=[ 0 0 0 1 + - 0 1 1 0 0 1 > > 1 1 > < ]
2.136405601421 s=[ 0 0 0 1 + - 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.136605801622 s=[ 0 0 0 1 + + 0 1 1 0 0 1 > > 1 1 > < ]
2.136605801622 s=[ 0 0 0 1 + + 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.136806001822 s=[ 0 0 0 1 + + 0 1 1 0 0 1 > > 1 1 > < ]
2.136806001822 s=[ 0 0 0 1 + + 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.137006202022 s=[ 0 0 0 1 + + 0 1 1 0 0 1 > > 1 1 > < ]
2.137006202022 s=[ 0 0 0 1 + + 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.137206402222 s=[ 0 0 0 1 + + 0 1 1 0 0 1 > > 1 1 > < ]
2.137206402222 s=[ 0 0 0 1 + + 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.137406602422 s=[ 0 0 0 1 + + 0 1 1 0 0 1 > > 1 1 > < ]
2.137406602422 s=[ 0 0 0 1 + + 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.137606802623 s=[ 0 0 0 1 + + 0 1 1 0 0 1 > > 1 1 > < ]
2.137606802623 s=[ 0 0 0 1 + + 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.137807002823 s=[ 0 0 0 1 + + 0 1 1 0 0 1 > > 1 1 > < ]
2.137807002823 s=[ 0 0 0 1 + + 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.138007203023 s=[ 0 0 0 1 + + 0 1 1 0 0 1 > > 1 1 > < ]
2.138007203023 s=[ 0 0 0 1 + + 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.138207403223 s=[ 0 0 0 1 + + 0 1 1 0 0 1 > > 1 1 > < ]
2.138207403223 s=[ 0 0 0 1 + + 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.138407603423 s=[ 0 0 0 1 + + 0 1 1 0 0 1 > > 1 1 > < ]
2.138407603423 s=[ 0 0 0 1 + + 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.138607803624 s=[ 0 0 0 1 + + 0 1 1 0 0 1 > > 1 1 > < ]
2.138607803624 s=[ 0 0 0 1 + + 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.138808003824 s=[ 0 0 0 1 + + 0 1 1 0 0 1 > > 1 1 > < ]
2.138808003824 s=[ 0 0 0 1 + + 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.139008204024 s=[ 0 0 0 1 + + 0 1 1 0 0 1 > > 1 1 > < ]
2.139008204024 s=[ 0 0 0 1 + + 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.139208404224 s=[ 0 0 0 1 + + 0 1 1 0 0 1 > > 1 1 > < ]
2.139208404224 s=[ 0 0 0 1 + + 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.139408604424 s=[ 0 0 0 1 + + 0 1 1 0 0 1 > > 1 1 > < ]
2.139408604424 s=[ 0 0 0 1 + + 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.139608804625 s=[ 0 0 0 1 + + 0 1 1 0 0 1 > > 1 1 > < ]
2.139608804625 s=[ 0 0 0 1 + + 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.139809004825 s=[ 0 0 0 1 + + 0 1 1 0 0 1 > > 1 1 > < ]
2.139809004825 s=[ 0 0 0 1 + + 0 1 1 0 0 1 > > 1 1 > > ]

d_7_3=2.140009205025 s=[ 0 0 0 1 + + 0 1 1 0 0 1 > > 1 1 > < ]
2.140009205025 s=[ 0 0 0 1 + + 0 1 1 0 0 1 > > 1 1 > > ]

